Altium Designer Pick and Place Locations,,,,,,,
C:\Users\vvosahlo\cernbox\Documents\altium\fastic_readout_userboard\Project Outputs for fastic-userboard\Pick Place for fastic-userboard.csv,,,,,,,
,,,,,,,
========================================================================================================================,,,,,,,
File Design Information:,,,,,,,
,,,,,,,
Date:       13/11/24,,,,,,,
Time:       10:50,,,,,,,
Revision:   Not in VersionControl,,,,,,,
Variant:    No variations,,,,,,,
Units used: mm,,,,,,,
,,,,,,,
Designator,Comment,Layer,Footprint,Center-X(mm),Center-Y(mm),Rotation,Description
IC12,S13360-3050CS,Top,HAMAMATSU_S13360-3050CS,35,37.0001,90,Single Element MPPC (Multi-Pixel Photon Counter)
IC11,S13360-3050CS,Top,HAMAMATSU_S13360-3050CS,25,13,270,Single Element MPPC (Multi-Pixel Photon Counter)
IC10,S13360-3050CS,Top,HAMAMATSU_S13360-3050CS,35,47.0001,90,Single Element MPPC (Multi-Pixel Photon Counter)
IC9,S13360-3050CS,Top,HAMAMATSU_S13360-3050CS,35,13,270,Single Element MPPC (Multi-Pixel Photon Counter)
IC8,S13360-3050CS,Top,HAMAMATSU_S13360-3050CS,25,47.0001,90,Single Element MPPC (Multi-Pixel Photon Counter)
IC7,S13360-3050CS,Top,HAMAMATSU_S13360-3050CS,35,22.9999,270,Single Element MPPC (Multi-Pixel Photon Counter)
IC6,S13360-3050CS,Top,HAMAMATSU_S13360-3050CS,25,37.0001,90,Single Element MPPC (Multi-Pixel Photon Counter)
IC5,S13360-3050CS,Top,HAMAMATSU_S13360-3050CS,45,13,270,Single Element MPPC (Multi-Pixel Photon Counter)
IC4,S13360-3050CS,Top,HAMAMATSU_S13360-3050CS,15,47.0001,90,Single Element MPPC (Multi-Pixel Photon Counter)
IC3,S13360-3050CS,Top,HAMAMATSU_S13360-3050CS,45,22.9999,270,Single Element MPPC (Multi-Pixel Photon Counter)
IC1,S13360-3050CS,Top,HAMAMATSU_S13360-3050CS,15,37.0001,90,Single Element MPPC (Multi-Pixel Photon Counter)
FTG4,Use only in PCB,Top,FIDUCIAL_TOP_C100-200,55,5,90,Fiducial Target
FTG1,Use only in PCB,Top,FIDUCIAL_TOP_C100-200,5,55,90,Fiducial Target
C68,100nF,Top,CAPC1608X90N,20.9,18.8,90,Non-polarised capacitor
C67,100nF,Top,CAPC1608X90N,19.1,18.8,90,Non-polarised capacitor
C66,100nF,Top,CAPC1608X90N,20.9,25.4,270,Non-polarised capacitor
C65,100nF,Top,CAPC1608X90N,20.9,22.1,90,Non-polarised capacitor
C64,100nF,Top,CAPC1608X90N,39.1,41.2,270,Non-polarised capacitor
C63,100nF,Top,CAPC1608X90N,40.9,41.2,270,Non-polarised capacitor
C62,100nF,Top,CAPC1608X90N,39.1,37.9,270,Non-polarised capacitor
C61,100nF,Top,CAPC1608X90N,39.1,34.6,90,Non-polarised capacitor
C60,100nF,Top,CAPC1608X90N,20.9,8.8,90,Non-polarised capacitor
C59,100nF,Top,CAPC1608X90N,19.1,8.8,90,Non-polarised capacitor
C58,100nF,Top,CAPC1608X90N,20.9,15.4,270,Non-polarised capacitor
C57,100nF,Top,CAPC1608X90N,20.9,12.1,90,Non-polarised capacitor
C56,100nF,Top,CAPC1608X90N,40.9,51.2,270,Non-polarised capacitor
C55,100nF,Top,CAPC1608X90N,39.1,51.2,270,Non-polarised capacitor
C50,100nF,Top,CAPC1608X90N,29.1,18.8,90,Non-polarised capacitor
C49,100nF,Top,CAPC1608X90N,30.9,18.8,90,Non-polarised capacitor
C48,100nF,Top,CAPC1608X90N,30.9,25.4,270,Non-polarised capacitor
C47,100nF,Top,CAPC1608X90N,30.9,22.1,90,Non-polarised capacitor
C46,100nF,Top,CAPC1608X90N,29.1,41.2,270,Non-polarised capacitor
C45,100nF,Top,CAPC1608X90N,30.9,41.2,270,Non-polarised capacitor
C44,100nF,Top,CAPC1608X90N,29.1,37.9,270,Non-polarised capacitor
C43,100nF,Top,CAPC1608X90N,29.1,34.6,90,Non-polarised capacitor
C42,100nF,Top,CAPC1608X90N,29.1,8.8,90,Non-polarised capacitor
C41,100nF,Top,CAPC1608X90N,30.9,8.8,90,Non-polarised capacitor
C40,100nF,Top,CAPC1608X90N,30.9,15.4,270,Non-polarised capacitor
C39,100nF,Top,CAPC1608X90N,30.9,12.1,90,Non-polarised capacitor
C38,100nF,Top,CAPC1608X90N,29.1,51.2,270,Non-polarised capacitor
C37,100nF,Top,CAPC1608X90N,30.9,51.2,270,Non-polarised capacitor
C36,100nF,Top,CAPC1608X90N,29.1,47.9,270,Non-polarised capacitor
C35,100nF,Top,CAPC1608X90N,29.1,44.6,90,Non-polarised capacitor
C32,100nF,Top,CAPC1608X90N,40.9,8.8,90,Non-polarised capacitor
C31,100nF,Top,CAPC1608X90N,39.1,8.8,90,Non-polarised capacitor
C30,100nF,Top,CAPC1608X90N,40.9,12.1,90,Non-polarised capacitor
C29,100nF,Top,CAPC1608X90N,40.9,15.4,270,Non-polarised capacitor
C28,100nF,Top,CAPC1608X90N,19.1,51.2,270,Non-polarised capacitor
C27,100nF,Top,CAPC1608X90N,20.9,51.2,270,Non-polarised capacitor
C26,100nF,Top,CAPC1608X90N,19.1,47.9,270,Non-polarised capacitor
C25,100nF,Top,CAPC1608X90N,19.1,44.6,90,Non-polarised capacitor
C24,100nF,Top,CAPC1608X90N,39.1,18.8,90,Non-polarised capacitor
C23,100nF,Top,CAPC1608X90N,40.9,18.8,90,Non-polarised capacitor
C22,100nF,Top,CAPC1608X90N,40.9,25.4,270,Non-polarised capacitor
C21,100nF,Top,CAPC1608X90N,40.9,22.1,90,Non-polarised capacitor
C20,100nF,Top,CAPC1608X90N,20.9,41.2,270,Non-polarised capacitor
C19,100nF,Top,CAPC1608X90N,19.1,41.2,270,Non-polarised capacitor
C18,100nF,Top,CAPC1608X90N,19.1,37.9,270,Non-polarised capacitor
C17,100nF,Top,CAPC1608X90N,19.1,34.6,90,Non-polarised capacitor
C16,100nF,Top,CAPC1608X90N,49.1,8.8,90,Non-polarised capacitor
C15,100nF,Top,CAPC1608X90N,50.9,8.8,90,Non-polarised capacitor
C14,100nF,Top,CAPC1608X90N,50.9,15.4,270,Non-polarised capacitor
C13,100nF,Top,CAPC1608X90N,50.9,12.1,90,Non-polarised capacitor
C12,100nF,Top,CAPC1608X90N,9.1,51.2,270,Non-polarised capacitor
C11,100nF,Top,CAPC1608X90N,10.9,51.2,270,Non-polarised capacitor
C10,100nF,Top,CAPC1608X90N,9.1,47.9,270,Non-polarised capacitor
C9,100nF,Top,CAPC1608X90N,9.1,44.6,90,Non-polarised capacitor
C8,100nF,Top,CAPC1608X90N,49.1,18.8,90,Non-polarised capacitor
C7,100nF,Top,CAPC1608X90N,50.9,18.8,90,Non-polarised capacitor
C6,100nF,Top,CAPC1608X90N,50.9,22.1,90,Non-polarised capacitor
C5,100nF,Top,CAPC1608X90N,50.9,25.4,270,Non-polarised capacitor
C4,100nF,Top,CAPC1608X90N,9.1,41.2,270,Non-polarised capacitor
C3,100nF,Top,CAPC1608X90N,10.9,41.2,270,Non-polarised capacitor
C2,100nF,Top,CAPC1608X90N,9.1,37.9,270,Non-polarised capacitor
C1,100nF,Top,CAPC1608X90N,9.1,34.6,90,Non-polarised capacitor
